,Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,Popularity,MSRP
11228,Hyundai,7,regular,132.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,Other,Compact,hatchback,36,1439,19050
11229,Hyundai,6,regular,132.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,Other,Compact,hatchback,36,1439,19250
11230,Hyundai,6,regular,201.0,4.0,AUTOMATIC,front wheel drive,3.0,Other,Compact,hatchback,31,1439,23600
11231,Hyundai,6,regular,132.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,Other,Compact,hatchback,36,1439,21950
11232,Hyundai,6,regular,132.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,Other,Compact,hatchback,36,1439,21950
11233,Hyundai,6,regular,138.0,4.0,MANUAL,front wheel drive,3.0,Other,Compact,hatchback,35,1439,18000
11234,Hyundai,6,regular,201.0,4.0,MANUAL,front wheel drive,3.0,Other,Compact,hatchback,33,1439,22600
11235,Hyundai,6,regular,201.0,4.0,MANUAL,front wheel drive,3.0,Other,Compact,hatchback,33,1439,21600
11236,Hyundai,5,regular,132.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,Other,Compact,hatchback,36,1439,19100
11237,Hyundai,5,regular,132.0,4.0,MANUAL,front wheel drive,3.0,Other,Compact,hatchback,35,1439,18000
11238,Hyundai,5,regular,201.0,4.0,MANUAL,front wheel drive,3.0,Other,Compact,hatchback,33,1439,23950
11239,Hyundai,5,regular,201.0,4.0,MANUAL,front wheel drive,3.0,Other,Compact,hatchback,33,1439,21600
11240,Hyundai,5,regular,132.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,Other,Compact,hatchback,36,1439,19100
11241,Hyundai,5,regular,132.0,4.0,MANUAL,front wheel drive,3.0,Other,Compact,hatchback,35,1439,18000
11242,Hyundai,5,regular,201.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,Other,Compact,hatchback,33,1439,23800
11243,Hyundai,5,regular,201.0,4.0,MANUAL,front wheel drive,3.0,Other,Compact,hatchback,33,1439,22600
11244,Hyundai,5,regular,201.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,Other,Compact,hatchback,33,1439,23800
11245,Hyundai,5,regular,201.0,4.0,MANUAL,front wheel drive,3.0,Other,Compact,hatchback,33,1439,22600
11246,Chevrolet,18,regular,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Midsize,passenger minivan,22,1385,31790
11247,Chevrolet,18,regular,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Midsize,passenger minivan,22,1385,33790
11248,Chevrolet,18,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,24,1385,24040
11249,Chevrolet,18,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,24,1385,26340
11250,Chevrolet,18,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,cargo minivan,24,1385,22440
11251,Chevrolet,18,regular,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Midsize,passenger minivan,22,1385,29740
11252,Chevrolet,18,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,passenger minivan,24,1385,21365
11253,Chevrolet,18,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,passenger minivan,24,1385,22465
11254,Chevrolet,18,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,24,1385,31490
11255,Chevrolet,18,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,passenger minivan,24,1385,25165
11256,Chevrolet,18,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,24,1385,29240
11257,Chevrolet,18,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,24,1385,30240
11258,Chevrolet,17,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,24,1385,30575
11259,Chevrolet,17,regular,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Midsize,passenger minivan,22,1385,33625
11260,Chevrolet,17,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,24,1385,26675
11261,Chevrolet,17,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,cargo minivan,24,1385,22600
11262,Chevrolet,17,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,passenger minivan,24,1385,21475
11263,Chevrolet,17,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,24,1385,23225
11264,Chevrolet,16,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,24,1385,30760
11265,Chevrolet,16,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,cargo minivan,24,1385,23165
11266,Chevrolet,16,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,24,1385,26835
11267,Chevrolet,16,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,24,1385,23365
11268,Toyota,8,regular,181.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,wagon,26,2031,31510
11269,Toyota,8,regular,268.0,6.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,wagon,25,2031,39020
11270,Toyota,8,regular,268.0,6.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,wagon,25,2031,31120
11271,Toyota,8,regular,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,wagon,26,2031,37570
11272,Toyota,8,regular,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,wagon,26,2031,29670
11273,Toyota,8,regular,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,wagon,26,2031,33330
11274,Toyota,8,regular,181.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,wagon,26,2031,27850
11275,Toyota,8,regular,181.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,wagon,26,2031,32960
11276,Toyota,8,regular,268.0,6.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,wagon,25,2031,34780
11277,Toyota,8,regular,181.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,wagon,26,2031,29300
11278,Toyota,7,regular,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,wagon,26,2031,29770
11279,Toyota,7,regular,268.0,6.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,wagon,25,2031,39570
11280,Toyota,7,regular,181.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,wagon,26,2031,29400
11281,Toyota,7,regular,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,wagon,26,2031,33630
11282,Toyota,7,regular,268.0,6.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,wagon,25,2031,35080
11283,Toyota,7,regular,268.0,6.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,wagon,25,2031,31220
11284,Toyota,7,regular,181.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,wagon,26,2031,27950
11285,Toyota,7,regular,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,wagon,26,2031,38120
11286,Toyota,7,regular,181.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,wagon,26,2031,31810
11287,Toyota,7,regular,181.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,wagon,26,2031,33260
11288,Toyota,6,regular,268.0,6.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,wagon,25,2031,35600
11289,Toyota,6,regular,181.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,wagon,26,2031,33560
11290,Toyota,6,regular,268.0,6.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,wagon,25,2031,39940
11291,Toyota,6,regular,181.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,wagon,26,2031,29065
11292,Toyota,6,regular,181.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,wagon,26,2031,32110
11293,Toyota,6,regular,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,wagon,26,2031,34150
11294,Toyota,6,regular,181.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,wagon,26,2031,30515
11295,Hyundai,11,regular,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,suv,22,1439,35895
11296,Hyundai,11,regular,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,suv,23,1439,28145
11297,Hyundai,11,regular,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,suv,23,1439,34195
11298,Hyundai,11,regular,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,suv,22,1439,30045
11299,Hyundai,10,regular,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,suv,22,1439,28345
11300,Hyundai,10,regular,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,suv,22,1439,34395
11301,Hyundai,10,regular,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,suv,21,1439,36095
11302,Hyundai,10,regular,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,suv,21,1439,30245
11303,Hyundai,9,regular,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,suv,21,1439,30245
11304,Hyundai,9,regular,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Other,Midsize,suv,21,1439,36195
11305,Hyundai,9,regular,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,suv,22,1439,34495
11306,Hyundai,9,regular,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,suv,22,1439,28345
11307,Buick,6,regular,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,32,155,21065
11308,Buick,6,premium,250.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,30,155,29215
11309,Buick,6,regular,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,32,155,27050
11310,Buick,6,regular,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,32,155,25020
11311,Buick,6,regular,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,32,155,23380
11312,Buick,5,regular,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,32,155,23480
11313,Buick,5,regular,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,32,155,24475
11314,Buick,5,regular,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,32,155,24065
11315,Buick,5,regular,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,32,155,21065
11316,Buick,5,regular,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,32,155,26505
11317,Buick,5,premium,250.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,30,155,28670
11318,Buick,4,regular,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,31,155,21065
11319,Buick,4,regular,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,31,155,26555
11320,Buick,4,regular,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,31,155,24115
11324,Suzuki,16,regular,155.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,25,481,19349
11325,Suzuki,16,regular,155.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,25,481,21049
11326,Suzuki,16,regular,155.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,25,481,17549
11327,Suzuki,16,regular,155.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,25,481,20549
11328,Suzuki,15,regular,155.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,25,481,20299
11329,Suzuki,15,regular,155.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,25,481,18299
11330,Nissan,6,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,40,2009,17930
11331,Nissan,6,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,40,2009,18660
11332,Nissan,6,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,40,2009,17960
11333,Nissan,6,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,40,2009,16330
11334,Nissan,6,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,40,2009,15430
11335,Nissan,6,regular,109.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,36,2009,14180
11336,Nissan,6,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,40,2009,17530
11337,Nissan,5,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,40,2009,16380
11338,Nissan,5,regular,109.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,36,2009,14230
11339,Nissan,5,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,40,2009,17980
11340,Nissan,5,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,40,2009,18710
11341,Nissan,5,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,40,2009,15480
11342,Nissan,4,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,39,2009,15480
11343,Nissan,4,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,39,2009,17980
11344,Nissan,4,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,39,2009,16380
11345,Nissan,4,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,39,2009,18710
11346,Nissan,6,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,sedan,40,2009,13990
11347,Nissan,6,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,sedan,40,2009,15530
11348,Nissan,6,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,sedan,40,2009,16890
11349,Nissan,6,regular,109.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,sedan,36,2009,11990
11350,Nissan,6,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,sedan,40,2009,17590
11351,Nissan,6,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,sedan,35,2009,13490
11352,Nissan,5,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,sedan,40,2009,14040
11353,Nissan,5,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,sedan,35,2009,13540
11354,Nissan,5,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,sedan,40,2009,15580
11355,Nissan,5,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,sedan,40,2009,17140
11356,Nissan,5,regular,109.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,sedan,36,2009,11990
11357,Nissan,4,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,sedan,39,2009,17280
11358,Nissan,4,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,sedan,35,2009,13680
11359,Nissan,4,regular,109.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,sedan,36,2009,11990
11360,Nissan,4,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,sedan,39,2009,14130
11361,Nissan,4,regular,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,sedan,39,2009,15720
11362,Bugatti,13,premium,1001.0,16.0,AUTOMATED_MANUAL,all wheel drive,2.0,Exotic,Compact,coupe,14,820,2065902
11363,Bugatti,13,premium,1001.0,16.0,AUTOMATED_MANUAL,all wheel drive,2.0,Exotic,Compact,coupe,14,820,1500000
11364,Bugatti,12,premium,1001.0,16.0,AUTOMATED_MANUAL,all wheel drive,2.0,Exotic,Compact,coupe,14,820,1705769
11365,Pontiac,13,regular,126.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,wagon,33,210,16855
11366,Pontiac,12,regular,132.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,32,210,16100
11367,Pontiac,12,regular,158.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,28,210,16495
11368,Pontiac,12,regular,158.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,28,210,20875
11369,Pontiac,12,regular,158.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Compact,hatchback,26,210,20475
11370,Pontiac,11,regular,158.0,4.0,AUTOMATIC,all wheel drive,4.0,Other,Compact,hatchback,26,210,20275
11371,Pontiac,11,regular,132.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,32,210,16100
11372,Pontiac,11,regular,158.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,28,210,20875
11373,Pontiac,11,regular,158.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,28,210,17445
11374,Acura,29,regular,176.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,sedan,24,204,2000
11375,Acura,29,regular,176.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,sedan,24,204,2000
11376,Acura,28,regular,176.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,sedan,24,204,2000
11377,Acura,28,regular,176.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,sedan,24,204,2000
11378,Acura,27,regular,176.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,sedan,24,204,2000
11379,Acura,27,regular,176.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,sedan,24,204,2000
11380,Dodge,6,premium,645.0,10.0,MANUAL,rear wheel drive,2.0,Exotic,Compact,coupe,21,1851,107995
11381,Dodge,6,premium,645.0,10.0,MANUAL,rear wheel drive,2.0,Exotic,Compact,coupe,21,1851,94995
11382,Dodge,6,premium,645.0,10.0,MANUAL,rear wheel drive,2.0,Exotic,Compact,coupe,21,1851,84995
11383,Dodge,6,premium,645.0,10.0,MANUAL,rear wheel drive,2.0,Exotic,Compact,coupe,21,1851,94995
11384,Dodge,5,premium,645.0,10.0,MANUAL,rear wheel drive,2.0,Exotic,Compact,coupe,21,1851,95895
11385,Dodge,5,premium,645.0,10.0,MANUAL,rear wheel drive,2.0,Exotic,Compact,coupe,21,1851,87895
11386,Dodge,5,premium,645.0,10.0,MANUAL,rear wheel drive,2.0,Exotic,Compact,coupe,21,1851,118795
11387,Dodge,5,premium,645.0,10.0,MANUAL,rear wheel drive,2.0,Exotic,Compact,coupe,21,1851,107995
11388,Dodge,5,premium,645.0,10.0,MANUAL,rear wheel drive,2.0,Exotic,Compact,coupe,21,1851,95895
11389,Dodge,4,premium,645.0,10.0,MANUAL,rear wheel drive,2.0,Exotic,Compact,coupe,19,1851,95895
11390,Dodge,4,premium,645.0,10.0,MANUAL,rear wheel drive,2.0,Exotic,Compact,coupe,19,1851,87895
11391,Dodge,4,premium,645.0,10.0,MANUAL,rear wheel drive,2.0,Exotic,Compact,coupe,19,1851,118795
11392,Dodge,4,premium,645.0,10.0,MANUAL,rear wheel drive,2.0,Exotic,Compact,coupe,19,1851,95895
11393,Dodge,4,premium,645.0,10.0,MANUAL,rear wheel drive,2.0,Exotic,Compact,coupe,19,1851,107995
11394,Aston Martin,9,premium,490.0,12.0,AUTOMATIC,rear wheel drive,2.0,Exotic,Midsize,coupe,18,259,208295
11395,Aston Martin,9,premium,490.0,12.0,AUTOMATIC,rear wheel drive,2.0,Exotic,Midsize,convertible,18,259,223295
11396,Suzuki,19,regular,127.0,4.0,AUTOMATIC,rear wheel drive,2.0,Unknown,Compact,convertible suv,23,481,16599
11397,Suzuki,19,regular,127.0,4.0,AUTOMATIC,four wheel drive,2.0,Unknown,Compact,convertible suv,23,481,17999
11398,Suzuki,19,regular,127.0,4.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Compact,suv,23,481,17799
11399,Suzuki,19,regular,127.0,4.0,MANUAL,four wheel drive,2.0,Unknown,Compact,convertible suv,23,481,16999
11400,Suzuki,19,regular,127.0,4.0,MANUAL,rear wheel drive,2.0,Unknown,Compact,convertible suv,24,481,15999
11401,Suzuki,19,regular,127.0,4.0,MANUAL,four wheel drive,4.0,Unknown,Compact,suv,23,481,18199
11402,Suzuki,19,regular,127.0,4.0,AUTOMATIC,four wheel drive,4.0,Unknown,Compact,suv,23,481,19199
11403,Suzuki,19,regular,127.0,4.0,MANUAL,rear wheel drive,4.0,Unknown,Compact,suv,23,481,16799
11404,Suzuki,18,regular,127.0,4.0,MANUAL,four wheel drive,4.0,Unknown,Compact,suv,23,481,18199
11405,Suzuki,18,regular,127.0,4.0,MANUAL,four wheel drive,2.0,Unknown,Compact,convertible suv,23,481,16999
11406,Suzuki,18,regular,127.0,4.0,MANUAL,rear wheel drive,2.0,Unknown,Compact,convertible suv,24,481,15599
11407,Suzuki,18,regular,127.0,4.0,MANUAL,rear wheel drive,4.0,Unknown,Compact,suv,23,481,16799
11408,Suzuki,17,regular,165.0,6.0,AUTOMATIC,four wheel drive,4.0,Unknown,Compact,suv,20,481,19199
11409,Suzuki,17,regular,165.0,6.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Compact,suv,20,481,17999
11410,Suzuki,17,regular,165.0,6.0,MANUAL,four wheel drive,4.0,Unknown,Compact,suv,20,481,18199
11411,Suzuki,17,regular,165.0,6.0,MANUAL,rear wheel drive,4.0,Unknown,Compact,suv,21,481,16999
11412,Chrysler,20,flex-fuel,180.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,22,1013,23525
11413,Chrysler,20,regular,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,22,1013,19160
11414,Chrysler,19,flex-fuel,180.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,passenger minivan,22,1013,23640
11415,Chrysler,19,regular,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,24,1013,16430
11416,Chrysler,19,regular,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,passenger minivan,23,1013,19155
11417,Chrysler,18,regular,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,25,1013,20960
11418,Chrysler,18,regular,180.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,24,1013,23790
11419,Plymouth,23,regular,150.0,4.0,AUTOMATIC,front wheel drive,3.0,Unknown,Midsize,passenger minivan,24,535,2000
11420,Plymouth,23,regular,150.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,24,535,2000
11421,Plymouth,23,regular,150.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,24,535,2000
11422,Plymouth,22,flex-fuel,158.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,passenger minivan,22,535,2166
11423,Plymouth,22,flex-fuel,158.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,passenger minivan,22,535,2110
11424,Plymouth,22,regular,150.0,4.0,AUTOMATIC,front wheel drive,3.0,Unknown,Midsize,passenger minivan,24,535,2000
11425,Plymouth,21,flex-fuel,158.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,passenger minivan,23,535,2317
11426,Plymouth,21,regular,150.0,4.0,AUTOMATIC,front wheel drive,3.0,Unknown,Midsize,passenger minivan,24,535,2008
11427,Ford,20,regular,200.0,6.0,AUTOMATIC,front wheel drive,3.0,Unknown,Midsize,cargo minivan,22,5657,20220
11428,Ford,19,regular,200.0,6.0,AUTOMATIC,front wheel drive,3.0,Unknown,Midsize,cargo minivan,21,5657,20585
11429,Ford,18,regular,200.0,6.0,AUTOMATIC,front wheel drive,3.0,Unknown,Midsize,cargo minivan,22,5657,21075
11430,Ford,20,regular,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,22,5657,31115
11431,Ford,20,regular,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,22,5657,25000
11432,Ford,20,regular,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,22,5657,27435
11433,Ford,20,regular,200.0,6.0,AUTOMATIC,front wheel drive,3.0,Unknown,Midsize,passenger minivan,22,5657,22185
11434,Ford,20,regular,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,22,5657,28595
11435,Ford,20,regular,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,22,5657,33765
11436,Ford,19,regular,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,21,5657,28900
11437,Ford,19,regular,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,21,5657,27460
11438,Ford,19,regular,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,21,5657,26375
11439,Ford,19,regular,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,21,5657,31630
11440,Ford,19,regular,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,21,5657,34040
11441,Ford,19,regular,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,21,5657,22340
11442,Ford,18,regular,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,22,5657,27870
11443,Ford,18,regular,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,22,5657,23070
11444,Ford,18,regular,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,passenger minivan,22,5657,26315
